Date,Time,WindDirection,WindSpeedAvg60min,WindGust,Temperature,Sunshineperhour,GlobalRadiation,HorizontalVisibility,CloudCover,AvgDailyTemperature,capacity,volume,percentage,emission,emissionfactor
2023-09-24,03:00:00,170,20,40,8.200000000000001,0,0,62,7,13.875,0,0,0.0,0,0.0
2023-09-24,04:00:00,160,20,30,7.4,0,0,57,8,13.875,0,0,0.0,0,0.0
2023-09-24,05:00:00,160,20,40,8.700000000000001,2,5,63,8,13.875,42737,42737,0.0022155100014061,0,0.0
2023-09-24,06:00:00,160,20,40,9.8,5,32,65,3,13.875,1193303,1193303,0.061860200017691,0,0.0
2023-09-24,07:00:00,160,20,40,12.6,8,87,70,1,13.875,4045796,4045796,0.20972774922848,0,0.0
2023-09-24,08:00:00,170,30,70,15.1,10,146,75,5,13.875,7837090,7837090,0.40625324845314,0,0.0
2023-09-24,09:00:00,190,40,80,17.1,10,187,80,5,13.875,10540697,10540697,0.54638749361038,0,0.0
2023-09-24,10:00:00,200,50,80,18.1,10,211,83,8,13.875,12436988,12436988,0.6446687579155,0,0.0
2023-09-24,11:00:00,190,50,100,18.6,8,193,81,3,13.875,12920457,12920457,0.66971325874329,0,0.0
2023-09-24,12:00:00,190,60,100,19.1,10,214,82,0,13.875,12729223,12729223,0.6597855091095,0,0.0
2023-09-24,13:00:00,190,50,90,19.4,10,185,82,0,13.875,11724354,11724354,0.60768675804138,0,0.0
2023-09-24,14:00:00,170,50,90,19.4,10,147,82,0,13.875,9457440,9457440,0.49017825722694,0,0.0
2023-09-24,15:00:00,180,50,80,19.1,10,96,83,0,13.875,6337383,6337383,0.32845848798752,0,0.0
2023-09-24,16:00:00,160,30,60,17.7,10,41,83,0,13.875,2937972,2937972,0.15226790308952,0,0.0
2023-09-24,17:00:00,140,20,40,15.4,0,3,75,0,13.875,316368,316368,0.016396274790168,0,0.0
2023-09-24,18:00:00,140,20,50,13.3,0,0,70,1,13.875,0,0,0.0,0,0.0
2023-09-24,19:00:00,140,20,40,13.9,0,0,75,2,13.875,0,0,0.0,0,0.0
2023-09-24,20:00:00,140,30,40,13.1,0,0,70,2,13.875,0,0,0.0,0,0.0
2023-09-24,21:00:00,150,30,50,12.9,0,0,70,4,13.875,0,0,0.0,0,0.0
2023-09-24,22:00:00,150,30,50,13.0,0,0,75,8,13.875,0,0,0.0,0,0.0
2023-09-24,23:00:00,160,30,60,13.0,0,0,75,8,13.875,0,0,0.0,0,0.0
2023-09-24,00:00:00,150,30,60,12.4,0,0,70,8,15.779166666666669,0,0,0.0,0,0.0
2023-09-25,01:00:00,150,30,60,12.2,0,0,75,8,15.779166666666669,0,0,0.0,0,0.0
2023-09-25,02:00:00,150,30,60,11.5,0,0,70,8,15.779166666666669,0,0,0.0,0,0.0
2023-09-25,03:00:00,150,30,60,11.5,0,0,70,8,15.779166666666669,0,0,0.0,0,0.0
2023-09-25,04:00:00,160,30,60,11.8,0,0,75,8,15.779166666666669,0,0,0.0,0,0.0
2023-09-25,05:00:00,150,30,50,11.8,0,2,75,8,15.779166666666669,20886,20886,0.0010821245377883,0,0.0
2023-09-25,06:00:00,160,30,50,12.9,0,26,75,8,15.779166666666669,801990,801990,0.041551150381565,0,0.0
2023-09-25,07:00:00,170,30,50,14.9,7,71,75,8,15.779166666666669,3086715,3086715,0.15991899371147,0,0.0
2023-09-25,08:00:00,180,40,70,16.400000000000002,7,105,80,8,15.779166666666669,6091195,6091195,0.31557124853134,0,0.0
2023-09-25,09:00:00,170,40,70,17.3,5,138,80,8,15.779166666666669,8904183,8904183,0.46129474043846,0,0.0
2023-09-25,10:00:00,190,30,60,19.1,9,187,81,8,15.779166666666669,10025717,10025717,0.51938527822495,0,0.0
2023-09-25,11:00:00,190,40,70,19.6,8,193,82,8,15.779166666666669,10789331,10789331,0.55893152952194,0,0.0
2023-09-25,12:00:00,190,30,60,20.6,6,165,82,5,15.779166666666669,9462788,9462788,0.49019950628281,0,0.0
2023-09-25,13:00:00,190,30,60,20.700000000000003,9,171,82,1,15.779166666666669,8763901,8763901,0.45398449897766,0,0.0
2023-09-25,14:00:00,200,20,50,20.9,4,77,83,8,15.779166666666669,7494139,7494139,0.38819923996925,0,0.0
2023-09-25,15:00:00,210,20,40,20.5,0,46,83,8,15.779166666666669,4849317,4849317,0.251190751791,0,0.0
2023-09-25,16:00:00,250,20,40,19.5,0,15,80,8,15.779166666666669,1904451,1904451,0.098646998405457,0,0.0
2023-09-25,17:00:00,220,10,30,17.900000000000002,0,1,70,8,15.779166666666669,129671,129671,0.0067165838554502,0,0.0
2023-09-25,18:00:00,160,10,20,17.1,0,0,70,8,15.779166666666669,0,0,0.0,0,0.0
2023-09-25,19:00:00,140,10,20,16.2,0,0,65,8,15.779166666666669,0,0,0.0,0,0.0
2023-09-25,20:00:00,110,10,20,14.5,0,0,65,7,15.779166666666669,0,0,0.0,0,0.0
2023-09-25,21:00:00,100,10,20,14.5,0,0,65,8,15.779166666666669,0,0,0.0,0,0.0
2023-09-25,22:00:00,120,10,20,12.7,0,0,9,8,15.779166666666669,0,0,0.0,0,0.0
2023-09-25,23:00:00,130,10,20,12.2,0,0,5,8,15.779166666666669,0,0,0.0,0,0.0
2023-09-25,00:00:00,150,20,30,11.7,0,0,58,8,15.85,0,0,0.0,0,0.0
2023-09-26,01:00:00,140,10,30,13.0,0,0,61,8,15.85,0,0,0.0,0,0.0
2023-09-26,02:00:00,130,10,30,12.4,0,0,58,8,15.85,0,0,0.0,0,0.0
2023-09-26,03:00:00,130,10,30,11.9,0,0,61,8,15.85,0,0,0.0,0,0.0
2023-09-26,04:00:00,140,10,30,11.6,0,0,60,8,15.85,0,0,0.0,0,0.0
2023-09-26,05:00:00,150,10,30,12.3,0,3,65,8,15.85,32525,32525,0.0016841957112774,0,0.0
2023-09-26,06:00:00,150,10,30,14.0,2,26,68,8,15.85,867493,867493,0.044919300824404,0,0.0
2023-09-26,07:00:00,150,20,30,14.8,0,41,67,8,15.85,2829035,2829035,0.14648574590683,0,0.0
2023-09-26,08:00:00,140,20,40,16.7,3,93,73,8,15.85,5500976,5500976,0.28483098745346,0,0.0
2023-09-26,09:00:00,140,20,40,17.900000000000002,3,110,75,8,15.85,7675791,7675791,0.39742976427078,0,0.0
2023-09-26,10:00:00,150,30,40,19.200000000000003,2,127,75,8,15.85,9211785,9211785,0.47694799304008,0,0.0
2023-09-26,11:00:00,160,30,60,20.700000000000003,9,189,80,8,15.85,9517943,9517943,0.49278798699379,0,0.0
2023-09-26,12:00:00,160,30,60,20.6,5,145,83,8,15.85,9313363,9313363,0.48218449950218,0,0.0
2023-09-26,13:00:00,150,30,60,21.3,4,116,80,8,15.85,7263362,7263362,0.37604025006294,0,0.0
2023-09-26,14:00:00,150,30,60,20.9,7,104,82,8,15.85,5535289,5535289,0.28656724095345,0,0.0
2023-09-26,15:00:00,150,30,60,20.200000000000003,8,64,80,8,15.85,3454685,3454685,0.1788482517004,0,0.0
2023-09-26,16:00:00,160,20,50,19.3,8,21,75,8,15.85,1750926,1750926,0.090643174946308,0,0.0
2023-09-26,17:00:00,140,20,30,16.900000000000002,0,2,70,8,15.85,227906,227906,0.011798149906099,0,0.0
2023-09-26,18:00:00,150,20,30,14.6,0,0,65,8,15.85,0,0,0.0,0,0.0
2023-09-26,19:00:00,150,20,30,14.6,0,0,65,8,15.85,0,0,0.0,0,0.0
2023-09-26,20:00:00,170,20,30,15.6,0,0,70,8,15.85,0,0,0.0,0,0.0
2023-09-26,21:00:00,160,20,30,14.2,0,0,65,1,15.85,0,0,0.0,0,0.0
2023-09-26,22:00:00,150,20,30,13.0,0,0,50,1,15.85,0,0,0.0,0,0.0
2023-09-26,23:00:00,190,10,30,13.0,0,0,56,4,15.85,0,0,0.0,0,0.0
2023-09-26,00:00:00,150,10,30,12.1,0,0,12,1,17.4125,0,0,0.0,0,0.0
2023-09-27,01:00:00,170,10,30,11.5,0,0,6,3,17.4125,0,0,0.0,0,0.0
2023-09-27,02:00:00,140,10,30,10.9,0,0,4,4,17.4125,0,0,0.0,0,0.0
2023-09-27,03:00:00,170,10,20,10.6,0,0,1,7,17.4125,0,0,0.0,0,0.0
2023-09-27,04:00:00,120,10,30,10.8,0,0,1,8,17.4125,0,0,0.0,0,0.0
2023-09-27,05:00:00,160,10,30,12.2,0,3,30,8,17.4125,24140,24140,0.0012492962414399,0,0.0
2023-09-27,06:00:00,140,10,30,13.5,3,23,50,8,17.4125,797688,797688,0.041281275451183,0,0.0
2023-09-27,07:00:00,160,20,30,15.5,2,62,61,8,17.4125,2535482,2535482,0.13121147453785,0,0.0
2023-09-27,08:00:00,100,10,30,17.7,5,106,62,8,17.4125,5189393,5189393,0.26854476332664,0,0.0
2023-09-27,09:00:00,160,10,30,19.1,0,60,69,8,17.4125,6699400,6699400,0.34667825698853,0,0.0
2023-09-27,10:00:00,120,20,60,20.0,1,92,69,8,17.4125,7787122,7787122,0.40295550227165,0,0.0
2023-09-27,11:00:00,130,40,60,22.3,9,213,80,7,17.4125,9114046,9114046,0.47160825133324,0,0.0
2023-09-27,12:00:00,140,40,60,22.6,10,207,81,5,17.4125,10137472,10137472,0.52455300092697,0,0.0
2023-09-27,13:00:00,140,40,60,22.700000000000003,10,172,81,8,17.4125,9679540,9679540,0.5008465051651,0,0.0
2023-09-27,14:00:00,140,40,70,21.3,3,93,80,8,17.4125,6879645,6879645,0.35596373677254,0,0.0
2023-09-27,15:00:00,120,30,40,20.9,0,32,75,8,17.4125,2792722,2792722,0.14449675381184,0,0.0
2023-09-27,16:00:00,130,30,50,20.200000000000003,5,20,75,8,17.4125,1061635,1061635,0.05492815002799,0,0.0
2023-09-27,17:00:00,130,30,60,19.6,0,0,75,8,17.4125,114428,114428,0.0059203100390732,0,0.0
2023-09-27,18:00:00,140,30,60,19.200000000000003,0,0,75,8,17.4125,0,0,0.0,0,0.0
2023-09-27,19:00:00,140,30,50,19.0,0,0,75,8,17.4125,0,0,0.0,0,0.0
2023-09-27,20:00:00,160,40,70,19.3,0,0,75,8,17.4125,0,0,0.0,0,0.0
2023-09-27,21:00:00,150,40,70,19.0,0,0,75,8,17.4125,0,0,0.0,0,0.0
2023-09-27,22:00:00,160,30,60,18.6,0,0,75,8,17.4125,0,0,0.0,0,0.0
2023-09-27,23:00:00,190,30,60,19.3,0,0,75,8,17.4125,0,0,0.0,0,0.0
2023-09-27,00:00:00,190,30,50,18.5,0,0,75,0,16.958333333333332,0,0,0.0,0,0.0
2023-09-28,01:00:00,210,30,50,17.900000000000002,0,0,70,1,16.958333333333332,0,0,0.0,0,0.0
2023-09-28,02:00:00,220,30,60,17.900000000000002,0,0,70,0,16.958333333333332,0,0,0.0,0,0.0
2023-09-28,03:00:00,240,30,60,17.1,0,0,70,2,16.958333333333332,0,0,0.0,0,0.0
2023-09-28,04:00:00,240,30,70,16.7,0,0,70,4,16.958333333333332,0,0,0.0,0,0.0
2023-09-28,05:00:00,220,40,70,16.0,0,1,67,1,16.958333333333332,7597,7597,0.0003929375088773,0,0.0
2023-09-28,06:00:00,210,40,70,16.6,5,28,64,3,16.958333333333332,646029,646029,0.033413741737604,0,0.0
2023-09-28,07:00:00,210,40,80,17.1,0,38,64,8,16.958333333333332,2602090,2602090,0.13458159565926,0,0.0
2023-09-28,08:00:00,210,40,80,18.0,1,70,66,8,16.958333333333332,4993510,4993510,0.25826150178909,0,0.0
2023-09-28,09:00:00,210,40,80,18.8,5,135,66,8,16.958333333333332,6523720,6523720,0.33739548921585,0,0.0
2023-09-28,10:00:00,210,40,70,18.7,0,89,66,8,16.958333333333332,7421659,7421659,0.38382649421692,0,0.0
2023-09-28,11:00:00,210,40,80,19.1,0,83,69,8,16.958333333333332,6775086,6775086,0.35037899017334,0,0.0
2023-09-28,12:00:00,210,50,90,19.200000000000003,1,101,72,8,16.958333333333332,6947908,6947908,0.35930800437927,0,0.0
2023-09-28,13:00:00,220,40,80,19.0,0,54,80,8,16.958333333333332,6103728,6103728,0.31564474105835,0,0.0
2023-09-28,14:00:00,200,40,70,19.0,2,60,80,8,16.958333333333332,4425633,4425633,0.22885924577713,0,0.0
2023-09-28,15:00:00,210,30,60,18.8,5,53,80,8,16.958333333333332,2937904,2937904,0.15192174911499,0,0.0
2023-09-28,16:00:00,210,20,40,16.6,8,20,70,8,16.958333333333332,1423843,1423843,0.073626548051834,0,0.0
2023-09-28,17:00:00,150,10,20,13.7,0,2,65,8,16.958333333333332,186829,186829,0.0096607003360987,0,0.0
2023-09-28,18:00:00,150,10,30,13.1,0,0,65,8,16.958333333333332,0,0,0.0,0,0.0
2023-09-28,19:00:00,150,20,30,14.0,0,0,65,8,16.958333333333332,0,0,0.0,0,0.0
2023-09-28,20:00:00,170,20,40,15.3,0,0,70,8,16.958333333333332,0,0,0.0,0,0.0
2023-09-28,21:00:00,170,20,40,14.9,0,0,70,8,16.958333333333332,0,0,0.0,0,0.0
2023-09-28,22:00:00,160,20,40,15.2,0,0,70,8,16.958333333333332,0,0,0.0,0,0.0
2023-09-28,23:00:00,170,20,40,15.8,0,0,70,8,16.958333333333332,0,0,0.0,0,0.0
2023-09-28,00:00:00,150,30,50,16.1,0,0,70,8,15.7875,0,0,0.0,0,0.0
2023-09-29,01:00:00,150,30,50,16.400000000000002,0,0,70,8,15.7875,0,0,0.0,0,0.0
2023-09-29,02:00:00,160,30,50,16.900000000000002,0,0,70,8,15.7875,0,0,0.0,0,0.0
2023-09-29,03:00:00,140,30,50,16.1,0,0,70,8,15.7875,0,0,0.0,0,0.0
2023-09-29,04:00:00,160,30,40,16.5,0,0,70,8,15.7875,0,0,0.0,0,0.0
2023-09-29,05:00:00,170,30,60,17.6,0,0,70,8,15.7875,4378,4378,0.0002263137430418,0,0.0
2023-09-29,06:00:00,190,30,60,18.5,0,5,70,8,15.7875,269515,269515,0.013931842520833,0,0.0
2023-09-29,07:00:00,200,30,80,19.1,0,26,70,8,15.7875,1554264,1554264,0.080341875553131,0,0.0
2023-09-29,08:00:00,200,40,70,20.0,1,44,70,8,15.7875,3906947,3906947,0.20195025205612,0,0.0
2023-09-29,09:00:00,230,50,100,20.200000000000003,2,64,70,7,15.7875,4856394,4856394,0.25102201104164,0,0.0
2023-09-29,10:00:00,220,50,100,19.4,0,40,59,8,15.7875,4258988,4258988,0.22013725340366,0,0.0
2023-09-29,11:00:00,300,50,90,18.0,0,35,65,8,15.7875,4199827,4199827,0.21707424521446,0,0.0
2023-09-29,12:00:00,310,40,100,18.0,1,60,70,7,15.7875,5146181,5146181,0.2659817636013,0,0.0
2023-09-29,13:00:00,310,40,90,18.2,3,58,75,8,15.7875,4272588,4272588,0.22082449495792,0,0.0
2023-09-29,14:00:00,280,40,90,18.1,7,77,75,7,15.7875,4490320,4490320,0.23207250237465,0,0.0
2023-09-29,15:00:00,290,50,100,17.400000000000002,8,77,80,1,15.7875,3970374,3970374,0.20519524812698,0,0.0
2023-09-29,16:00:00,290,40,80,16.2,8,30,75,0,15.7875,1923687,1923687,0.099417172372341,0,0.0
2023-09-29,17:00:00,270,20,60,14.8,0,1,75,1,15.7875,163139,163139,0.0084309428930283,0,0.0
2023-09-29,18:00:00,260,20,30,13.0,0,0,70,1,15.7875,0,0,0.0,0,0.0
2023-09-29,19:00:00,240,10,30,10.4,0,0,62,0,15.7875,0,0,0.0,0,0.0
2023-09-29,20:00:00,220,20,30,9.9,0,0,65,0,15.7875,0,0,0.0,0,0.0
2023-09-29,21:00:00,200,10,30,9.1,0,0,21,7,15.7875,0,0,0.0,0,0.0
2023-09-29,22:00:00,170,10,30,9.1,0,0,50,8,15.7875,0,0,0.0,0,0.0
2023-09-29,23:00:00,130,10,20,9.9,0,0,58,8,15.7875,0,0,0.0,0,0.0
2023-09-29,00:00:00,150,10,30,10.4,0,0,57,8,14.683333333333335,0,0,0.0,0,0.0
2023-09-30,01:00:00,140,10,20,10.1,0,0,47,8,14.683333333333335,0,0,0.0,0,0.0
2023-09-30,02:00:00,170,10,30,10.7,0,0,50,8,14.683333333333335,0,0,0.0,0,0.0
2023-09-30,03:00:00,170,10,20,10.4,0,0,33,8,14.683333333333335,0,0,0.0,0,0.0
2023-09-30,04:00:00,150,10,20,10.4,0,0,23,8,14.683333333333335,0,0,0.0,0,0.0
2023-09-30,05:00:00,160,20,30,9.9,0,1,7,5,14.683333333333335,5900,5900,0.000304817513097,0,0.0
2023-09-30,06:00:00,200,20,30,12.1,7,27,50,0,14.683333333333335,609973,609973,0.031513046473265,0,0.0
2023-09-30,07:00:00,190,20,40,14.0,8,71,59,0,14.683333333333335,2905345,2905345,0.15009599924088,0,0.0
2023-09-30,08:00:00,150,20,30,16.7,10,136,64,6,14.683333333333335,6333557,6333557,0.32719624042511,0,0.0
2023-09-30,09:00:00,230,20,50,17.7,7,136,75,7,14.683333333333335,9015748,9015748,0.46574974060059,0,0.0
2023-09-30,10:00:00,250,30,60,18.6,5,126,80,5,14.683333333333335,10708286,10708286,0.55317276716232,0,0.0
2023-09-30,11:00:00,220,30,60,19.0,6,150,80,8,14.683333333333335,10148260,10148260,0.52423000335693,0,0.0
2023-09-30,12:00:00,230,30,70,19.1,2,85,81,8,14.683333333333335,8843824,8843824,0.45683598518372,0,0.0
2023-09-30,13:00:00,220,30,60,19.1,7,125,82,5,14.683333333333335,7800056,7800056,0.40290948748589,0,0.0
2023-09-30,14:00:00,220,30,70,19.0,10,108,81,8,14.683333333333335,5771761,5771761,0.29813200235367,0,0.0
2023-09-30,15:00:00,220,30,60,18.0,8,62,81,8,14.683333333333335,3368514,3368514,0.17399175465107,0,0.0
2023-09-30,16:00:00,240,20,50,17.0,0,12,75,8,14.683333333333335,1331967,1331967,0.068797573447227,0,0.0
2023-09-30,17:00:00,200,20,30,14.8,0,1,70,7,14.683333333333335,77532,77532,0.0040045324712992,0,0.0
2023-09-30,18:00:00,160,10,20,13.9,0,0,65,8,14.683333333333335,0,0,0.0,0,0.0
2023-09-30,19:00:00,150,10,20,13.5,0,0,65,8,14.683333333333335,0,0,0.0,0,0.0
2023-09-30,20:00:00,140,10,30,14.1,0,0,65,8,14.683333333333335,0,0,0.0,0,0.0
2023-09-30,21:00:00,160,10,30,14.6,0,0,68,8,14.683333333333335,0,0,0.0,0,0.0
2023-09-30,22:00:00,150,20,30,14.6,0,0,69,8,14.683333333333335,0,0,0.0,0,0.0
2023-09-30,23:00:00,170,20,40,14.7,0,0,69,8,14.683333333333335,0,0,0.0,0,0.0
2023-09-30,00:00:00,180,30,50,14.7,0,0,70,8,17.558333333333334,0,0,0.0,0,0.0
2023-10-01,01:00:00,200,20,60,15.5,0,0,75,8,17.558333333333334,0,0,0.0,0,0.0
2023-10-01,02:00:00,200,30,60,15.4,0,0,75,8,17.558333333333334,0,0,0.0,0,0.0
2023-10-01,03:00:00,200,40,60,15.1,0,0,75,8,17.558333333333334,0,0,0.0,0,0.0
2023-10-01,04:00:00,210,30,60,15.4,0,0,75,8,17.558333333333334,0,0,0.0,0,0.0
2023-10-01,05:00:00,210,30,70,15.5,0,0,75,8,17.558333333333334,2522,2522,0.0001302227465203,0,0.0
2023-10-01,06:00:00,200,30,60,15.6,5,27,75,3,17.558333333333334,450697,450697,0.023271162062883,0,0.0
2023-10-01,07:00:00,200,30,60,16.7,10,80,75,7,17.558333333333334,2473518,2473518,0.12771439552307,0,0.0
2023-10-01,08:00:00,200,30,60,18.1,10,122,74,6,17.558333333333334,5505728,5505728,0.28426873683929,0,0.0
2023-10-01,09:00:00,210,30,60,20.1,9,133,75,8,17.558333333333334,8426590,8426590,0.43506723642349,0,0.0
2023-10-01,10:00:00,200,40,90,21.200000000000003,10,179,78,3,17.558333333333334,10347098,10347098,0.53421097993851,0,0.0
2023-10-01,11:00:00,210,50,90,22.5,10,199,72,8,17.558333333333334,11121433,11121433,0.57417577505112,0,0.0
2023-10-01,12:00:00,210,50,90,22.8,9,181,78,8,17.558333333333334,10590198,10590198,0.54673647880554,0,0.0
2023-10-01,13:00:00,240,40,90,23.200000000000003,8,146,80,8,17.558333333333334,9118364,9118364,0.47073951363564,0,0.0
2023-10-01,14:00:00,220,40,70,23.0,10,129,80,8,17.558333333333334,6756505,6756505,0.34879949688911,0,0.0
2023-10-01,15:00:00,220,30,70,21.9,10,67,80,8,17.558333333333334,4467384,4467384,0.23061999678612,0,0.0
2023-10-01,16:00:00,220,20,40,19.6,7,21,75,8,17.558333333333334,1725239,1725239,0.08906015008688,0,0.0
2023-10-01,17:00:00,190,20,30,16.3,0,1,65,8,17.558333333333334,110934,110934,0.0057265073992312,0,0.0
2023-10-01,18:00:00,140,10,10,15.0,0,0,63,8,17.558333333333334,0,0,0.0,0,0.0
2023-10-01,19:00:00,170,10,30,14.6,0,0,61,8,17.558333333333334,0,0,0.0,0,0.0
2023-10-01,20:00:00,170,20,30,14.4,0,0,60,8,17.558333333333334,0,0,0.0,0,0.0
2023-10-01,21:00:00,210,10,40,14.0,0,0,59,8,17.558333333333334,0,0,0.0,0,0.0
2023-10-01,22:00:00,200,20,30,13.6,0,0,50,8,17.558333333333334,0,0,0.0,0,0.0
2023-10-01,23:00:00,190,30,50,17.2,0,0,70,8,17.558333333333334,0,0,0.0,0,0.0
2023-10-01,00:00:00,190,20,40,15.5,0,0,62,8,18.195833333333336,0,0,0.0,0,0.0
2023-10-02,01:00:00,170,10,30,14.5,0,0,61,8,18.195833333333336,0,0,0.0,0,0.0
2023-10-02,02:00:00,200,20,30,14.0,0,0,58,8,18.195833333333336,0,0,0.0,0,0.0
2023-10-02,03:00:00,200,10,30,13.4,0,0,57,8,18.195833333333336,0,0,0.0,0,0.0
2023-10-02,04:00:00,160,20,30,14.1,0,0,58,8,18.195833333333336,0,0,0.0,0,0.0
2023-10-02,05:00:00,200,20,40,14.4,0,1,60,8,18.195833333333336,3498,3498,0.0001805159990908,0,0.0
2023-10-02,06:00:00,200,10,30,15.7,0,17,62,8,18.195833333333336,516605,516605,0.026659129187465,0,0.0
2023-10-02,07:00:00,190,20,30,17.3,0,42,63,8,18.195833333333336,2392221,2392221,0.12344682216644,0,0.0
2023-10-02,08:00:00,220,20,40,19.1,2,80,62,8,18.195833333333336,4709710,4709710,0.24303150177002,0,0.0
2023-10-02,09:00:00,200,20,40,20.3,6,131,61,8,18.195833333333336,6704774,6704774,0.34597325325012,0,0.0
2023-10-02,10:00:00,210,30,50,21.1,5,138,69,8,18.195833333333336,7689708,7689708,0.39678725600243,0,0.0
2023-10-02,11:00:00,200,30,50,21.6,4,134,66,8,18.195833333333336,8377681,8377681,0.43227675557137,0,0.0
2023-10-02,12:00:00,190,20,40,22.8,7,149,67,8,18.195833333333336,8139689,8139689,0.41998675465584,0,0.0
2023-10-02,13:00:00,190,20,40,23.0,10,135,64,8,18.195833333333336,7609382,7609382,0.39261499047279,0,0.0
2023-10-02,14:00:00,160,20,40,23.4,10,109,65,8,18.195833333333336,6265721,6265721,0.32327973842621,0,0.0
2023-10-02,15:00:00,150,20,50,23.1,10,66,68,6,18.195833333333336,4077769,4077769,0.21038775146008,0,0.0
2023-10-02,16:00:00,140,20,40,20.9,7,19,67,3,18.195833333333336,1508248,1508248,0.077814497053623,0,0.0
2023-10-02,17:00:00,0,10,30,18.0,0,0,61,8,18.195833333333336,67958,67958,0.0035060599911958,0,0.0
2023-10-02,18:00:00,50,10,20,16.6,0,0,15,8,18.195833333333336,0,0,0.0,0,0.0
2023-10-02,19:00:00,50,10,30,15.7,0,0,33,8,18.195833333333336,0,0,0.0,0,0.0
2023-10-02,20:00:00,130,20,30,17.1,0,0,57,8,18.195833333333336,0,0,0.0,0,0.0
2023-10-02,21:00:00,150,30,40,18.3,0,0,60,8,18.195833333333336,0,0,0.0,0,0.0
2023-10-02,22:00:00,160,30,50,18.6,0,0,61,8,18.195833333333336,0,0,0.0,0,0.0
2023-10-02,23:00:00,160,30,60,18.2,0,0,61,8,18.195833333333336,0,0,0.0,0,0.0
2023-10-02,00:00:00,160,30,60,18.1,0,0,62,7,15.883333333333336,0,0,0.0,0,0.0
2023-10-03,01:00:00,180,30,70,18.3,0,0,62,8,15.883333333333336,0,0,0.0,0,0.0
2023-10-03,02:00:00,210,50,100,19.9,0,0,66,8,15.883333333333336,0,0,0.0,0,0.0
2023-10-03,03:00:00,240,60,140,19.5,0,0,74,8,15.883333333333336,0,0,0.0,0,0.0
2023-10-03,04:00:00,230,70,140,18.5,0,0,70,8,15.883333333333336,0,0,0.0,0,0.0
2023-10-03,05:00:00,230,70,120,18.5,0,0,75,8,15.883333333333336,1786,1786,9.2115253210068e-05,0,0.0
2023-10-03,06:00:00,240,60,130,18.2,0,11,75,8,15.883333333333336,203353,203353,0.010487987659872,0,0.0
2023-10-03,07:00:00,280,50,100,16.400000000000002,0,18,65,8,15.883333333333336,859866,859866,0.044346898794174,0,0.0
2023-10-03,08:00:00,280,50,120,15.6,0,35,67,8,15.883333333333336,1547494,1547494,0.07980889827013,0,0.0
2023-10-03,09:00:00,280,40,100,16.0,0,52,70,8,15.883333333333336,2497145,2497145,0.12878249585629,0,0.0
2023-10-03,10:00:00,280,40,90,14.7,0,44,60,8,15.883333333333336,2864544,2864544,0.14772625267506,0,0.0
2023-10-03,11:00:00,300,40,90,14.0,0,36,50,8,15.883333333333336,3466407,3466407,0.17876024544239,0,0.0
2023-10-03,12:00:00,280,40,90,14.6,1,77,65,8,15.883333333333336,4603023,4603023,0.23736925423145,0,0.0
2023-10-03,13:00:00,270,30,110,15.5,4,95,70,4,15.883333333333336,5921341,5921341,0.305345505476,0,0.0
2023-10-03,14:00:00,280,40,100,16.400000000000002,10,100,80,3,15.883333333333336,6172034,6172034,0.31826549768448,0,0.0
2023-10-03,15:00:00,270,50,120,16.3,10,74,80,2,15.883333333333336,4168463,4168463,0.21494525671005,0,0.0
2023-10-03,16:00:00,240,40,90,15.4,5,16,75,6,15.883333333333336,1455037,1455037,0.075026802718639,0,0.0
2023-10-03,17:00:00,240,40,80,14.2,0,0,70,7,15.883333333333336,57615,57615,0.0029707700014114,0,0.0
2023-10-03,18:00:00,230,30,80,13.9,0,0,70,2,15.883333333333336,0,0,0.0,0,0.0
2023-10-03,19:00:00,240,30,60,13.8,0,0,70,1,15.883333333333336,0,0,0.0,0,0.0
2023-10-03,20:00:00,230,30,50,13.3,0,0,70,2,15.883333333333336,0,0,0.0,0,0.0
2023-10-03,21:00:00,220,30,50,12.6,0,0,70,7,15.883333333333336,0,0,0.0,0,0.0
2023-10-03,22:00:00,240,30,50,13.8,0,0,75,7,15.883333333333336,0,0,0.0,0,0.0
2023-10-03,23:00:00,240,30,50,13.7,0,0,75,8,15.883333333333336,0,0,0.0,0,0.0
2023-10-03,00:00:00,250,20,40,13.7,0,0,75,8,14.6,0,0,0.0,0,0.0
2023-10-04,01:00:00,220,30,40,13.2,0,0,70,8,14.6,0,0,0.0,0,0.0
2023-10-04,02:00:00,220,20,40,12.1,0,0,70,8,14.6,0,0,0.0,0,0.0
2023-10-04,03:00:00,230,30,50,12.4,0,0,70,2,14.6,0,0,0.0,0,0.0
2023-10-04,04:00:00,220,30,50,12.0,0,0,70,2,14.6,0,0,0.0,0,0.0
2023-10-04,05:00:00,210,30,50,12.4,0,1,70,7,14.6,1618,1618,8.3402999734972e-05,0,0.0
2023-10-04,06:00:00,210,30,60,13.0,3,20,70,6,14.6,493362,493362,0.025430832058191,0,0.0
2023-10-04,07:00:00,210,40,70,14.5,10,65,70,8,14.6,2847844,2847844,0.14679184556007,0,0.0
2023-10-04,08:00:00,220,40,80,15.3,6,87,70,8,14.6,5538585,5538585,0.2854799926281,0,0.0
2023-10-04,09:00:00,210,40,90,15.7,1,72,70,8,14.6,7438941,7438941,0.38342249393463,0,0.0
