"validfrom (UTC)","validto (UTC)",point,type,granularity,timezone,activity,classification,"capacity (kW)","volume (kWh)",percentage,"emission (kg CO2)","emissionfactor (kg CO2/kWh)"
"2020-01-07 10:00:00","2020-01-07 11:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,470750,470750,0.54655802249908,0,0
"2020-01-07 11:00:00","2020-01-07 12:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,681249,681249,0.79095602035522,0,0
"2020-01-07 12:00:00","2020-01-07 13:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,729250,729250,0.84668499231339,0,0
"2020-01-07 13:00:00","2020-01-07 14:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,754499,754499,0.87600100040436,0,0
"2020-01-07 14:00:00","2020-01-07 15:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,761250,761250,0.88383799791336,0,0
"2020-01-07 15:00:00","2020-01-07 16:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,761000,761000,0.88354802131653,0,0
"2020-01-07 16:00:00","2020-01-07 17:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,766250,766250,0.88964402675629,0,0
"2020-01-07 17:00:00","2020-01-07 18:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,768250,768250,0.89196598529816,0,0
"2020-01-07 18:00:00","2020-01-07 19:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,772002,772002,0.89631998538971,0,0
"2020-01-07 19:00:00","2020-01-07 20:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,766250,766250,0.88964402675629,0,0
"2020-01-07 20:00:00","2020-01-07 21:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,771751,771751,0.89602899551392,0,0
"2020-01-07 21:00:00","2020-01-07 22:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,764250,764250,0.88732099533081,0,0
"2020-01-07 22:00:00","2020-01-07 23:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,766000,766000,0.88935297727585,0,0
"2020-01-07 23:00:00","2020-01-08 00:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,752999,752999,0.87426000833511,0,0
"2020-01-08 00:00:00","2020-01-08 01:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,768750,768750,0.89254599809647,0,0
"2020-01-08 01:00:00","2020-01-08 02:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,770750,770750,0.89486801624298,0,0
"2020-01-08 02:00:00","2020-01-08 03:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,770500,770500,0.8945779800415,0,0
"2020-01-08 03:00:00","2020-01-08 04:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,770000,770000,0.89399701356888,0,0
"2020-01-08 04:00:00","2020-01-08 05:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,719000,719000,0.83478498458862,0,0
"2020-01-08 05:00:00","2020-01-08 06:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,584249,584249,0.6783350110054,0,0
"2020-01-08 06:00:00","2020-01-08 07:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,526250,526250,0.61099499464035,0,0
"2020-01-08 07:00:00","2020-01-08 08:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,739000,739000,0.85800498723984,0,0
"2020-01-08 08:00:00","2020-01-08 09:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,739999,739999,0.85916602611542,0,0
"2020-01-08 09:00:00","2020-01-08 10:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,700749,700749,0.81359601020813,0,0
"2020-01-08 10:00:00","2020-01-08 11:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,639751,639751,0.74277299642563,0,0
"2020-01-08 11:00:00","2020-01-08 12:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,593750,593750,0.68936502933502,0,0
"2020-01-08 12:00:00","2020-01-08 13:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,481500,481500,0.55903899669647,0,0
"2020-01-08 13:00:00","2020-01-08 14:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,350000,350000,0.40636199712753,0,0
"2020-01-08 14:00:00","2020-01-08 15:00:00",Nederland,WindOffshoreC,Hour,UTC,Providing,Current,237249,237249,0.27545601129532,0,0
